日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,returns,volatility
2010-11-17,"20,803,581","2,337,631,153",112.0,113.0,112.0,112.5,-0.50,"8,893",113.3,115.425,114.98333333333332,115.2,127.035,113.30821224874464,114.89186773723726,41.66786392443658,-0.7641655449136948,-0.3727193419038711,-0.3914462030098237,115.2,127.035,-0.004424778761061954,0.01462081258840173
2010-11-18,"15,246,957","1,721,813,598",113.0,113.5,112.0,113.5,+1.00,"6,016",112.9,115.45,114.88333333333334,115.31,126.93,113.3721414991631,114.75930890511944,45.06356196502963,-0.7784501767450109,-0.4538655088720991,-0.3245846678729118,115.31,126.93,0.008888888888888946,0.0147415479880256
2010-11-19,"27,972,288","3,209,227,492",114.5,116.0,113.5,114.0,+0.50,"13,130",113.0,115.45,114.8,115.45,126.8425,113.58142766610877,114.68699377129852,46.73323783339844,-0.7408845728892715,-0.5112693216755336,-0.2296152512137378,115.45,126.8425,0.004405286343612369,0.014743712643166306
2010-11-22,"22,549,673","2,589,160,595",114.5,115.5,114.5,115.0,+1.00,"7,856",113.6,115.275,114.71666666666668,115.59,126.7475,114.05428511073916,114.71680388831771,50.00592780175417,-0.6232376231687908,-0.5336629819741852,-0.0895746411946056,115.275,126.7475,0.00877192982456143,0.014687690867827796
2010-11-23,"21,841,596","2,482,775,078",115.0,115.0,113.0,113.0,-2.00,"9,997",113.6,115.025,114.58333333333331,115.55,126.6225,113.7028567404928,114.55329875609698,44.16191518673101,-0.6835058235511013,-0.5636315502895685,-0.1198742732615328,115.025,126.6225,-0.017391304347826098,0.013640902724867031
2010-11-24,"22,397,388","2,515,824,565",112.5,113.0,112.0,112.0,-1.00,"10,131",113.5,114.825,114.56666666666666,115.48,126.5,113.1352378269952,114.3101274459925,41.547416847808535,-0.8027073386819552,-0.6114467079680459,-0.1912606307139093,114.825,126.5,-0.008849557522123908,0.01350083598434397
2010-11-25,"26,367,889","2,960,577,410",113.5,113.5,111.5,112.0, 0.00,"11,758",113.2,114.6,114.625,115.41,126.3975,112.7568252179968,114.09011530827894,41.54741684780853,-0.8869511771613361,-0.666547601806704,-0.220403575354632,114.6,126.3975,0.0,0.013385231197659284
2010-11-26,"31,492,795","3,506,729,024",112.5,112.5,111.0,111.0,-1.00,"17,090",112.6,114.35,114.63333333333334,115.33,126.2775,112.17121681199788,113.79581861225238,38.87801520779187,-1.022618558566407,-0.7377617931586447,-0.2848567654077623,114.35,126.2775,-0.008928571428571397,0.013424101876580018
2010-11-29,"38,723,064","4,280,838,453",112.0,112.5,109.5,110.0,-1.00,"16,966",111.6,114.0,114.60833333333332,115.23,126.1575,111.44747787466524,113.43431207775215,36.36205917032686,-1.197028973529754,-0.8296152292328666,-0.3674137442968875,114.0,126.1575,-0.009009009009009028,0.012697250098988734
2010-11-30,"41,335,240","4,529,412,174",110.0,111.0,108.5,108.5,-1.50,"16,333",110.7,113.6,114.60833333333332,115.1,126.0325,110.46498524977684,112.9643775941567,32.920599814824904,-1.4396920738739,-0.9516305981610732,-0.4880614757128265,113.6,126.0325,-0.013636363636363669,0.012831015395953717
2010-12-01,"33,886,005","3,718,139,501",109.0,110.5,109.0,110.5,+2.00,"13,225",110.4,113.375,114.65833333333332,114.99,125.9125,110.47665683318456,112.72967496614176,40.94600354107525,-1.4538618297119257,-1.0520768444712438,-0.4017849852406818,113.375,125.9125,0.018433179723502224,0.01286057173413288
2010-12-02,"32,022,932","3,521,234,413",111.0,111.5,109.0,109.0,-1.50,"13,057",109.8,112.975,114.675,114.81,125.785,109.98443788878971,112.37446782650922,37.33794119908203,-1.5680533839472872,-1.1552721523664526,-0.4127812315808346,112.975,125.785,-0.013574660633484115,0.012990412190982577
2010-12-03,"45,208,057","5,053,381,291",110.5,113.0,110.0,112.5,+3.50,"18,641",110.1,112.75,114.76666666666668,114.71,125.675,110.82295859252648,112.38642327160358,48.697522421509134,-1.360447867932848,-1.1963072954797318,-0.1641405724531162,112.75,125.675,0.032110091743119185,0.014240023558266897
2010-12-06,"30,978,315","3,499,545,595",112.5,114.0,112.0,113.0,+0.50,"13,860",110.7,112.6,114.85,114.63,125.5775,111.54863906168433,112.44485915049847,50.08951242748511,-1.1424042543268484,-1.1855266872491552,0.0431224329223067,112.6,125.5775,0.004444444444444473,0.012144428672687326
2010-12-07,"21,123,797","2,386,139,865",113.0,113.5,112.5,113.5,+0.50,"9,325",111.7,112.525,114.825,114.55,125.505,112.19909270778956,112.5453487552129,51.50649984234706,-0.9186674715378018,-1.1321548441068847,0.2134873725690829,112.525,125.505,0.004424778761061843,0.012180469258370248
2010-12-08,"17,024,585","1,924,884,605",113.5,114.0,112.5,113.0,-0.50,"6,681",112.2,112.35,114.78333333333332,114.46,125.435,112.46606180519304,112.58864887376404,49.97843591147314,-0.7727920152610608,-1.06028227833772,0.2874902630766591,112.35,125.435,-0.004405286343612369,0.011832366144706228
2010-12-09,"24,785,068","2,813,085,628",113.5,114.0,113.0,113.5,+0.50,"10,538",113.1,112.25,114.75,114.38,125.35,112.81070787012872,112.67544421911984,51.52712054393952,-0.609809341366045,-0.970187690943385,0.3603783495773399,112.25,125.35,0.004424778761061843,0.011834090620266954
2010-12-10,"23,458,969","2,651,959,011",113.0,114.0,112.5,113.5, 0.00,"8,397",113.3,112.25,114.725,114.36,125.2525,113.04047191341914,112.75397334110843,51.52712054393952,-0.475166969039563,-0.8711835465626206,0.3960165775230576,112.25,125.2525,0.0,0.011816374434080616
2010-12-13,"21,204,855","2,396,377,146",113.5,113.5,112.5,112.5,-1.00,"8,692",113.2,112.275,114.68333333333334,114.28,125.1475,112.8603146089461,112.72978540386,48.07471502219113,-0.4440350024699313,-0.7857538377440828,0.3417188352741515,112.275,125.1475,-0.008810572687224627,0.011772832735364953
2010-12-14,"47,138,675","5,418,890,783",113.5,116.0,113.0,115.0,+2.50,"20,034",113.5,112.375,114.68333333333334,114.26,125.055,113.57354307263074,112.9459963177781,56.01003180618958,-0.2151534331920856,-0.6716337568336834,0.4564803236415977,112.375,125.055,0.022222222222222143,0.012508277856471165
2010-12-15,"24,869,315","2,856,802,472",115.5,116.0,114.0,115.0, 0.00,"10,532",113.9,112.5,114.66666666666669,114.2,124.96,114.04902871508716,113.14161571608494,56.01003180618958,-0.0333783754024068,-0.5439826805474282,0.5106043051450213,112.5,124.96,0.0,0.01228277813116121
2010-12-16,"23,309,966","2,686,565,512",115.0,116.0,114.5,116.0,+1.00,"9,132",114.4,112.625,114.63333333333334,114.16,124.8525,114.69935247672478,113.41384279074352,58.9222341883307,0.1891904405342757,-0.3973480563310874,0.5865384968653631,112.625,124.8525,0.008695652173912993,0.011958304212447864
2010-12-17,"22,769,704","2,641,668,960",116.5,117.0,115.0,115.0,-1.00,"10,874",114.7,112.675,114.59166666666668,114.09,124.7375,114.79956831781652,113.56490538210129,55.00099668458855,0.281639621789111,-0.2615505207070477,0.5431901424961588,112.675,124.7375,-0.008620689655172376,0.012056078828446571
2010-12-20,"14,042,668","1,615,515,416",116.0,116.0,114.5,114.5,-0.50,"5,859",115.1,112.65,114.55,114.04,124.62,114.69971221187768,113.65396201237736,53.098259036340906,0.3109757082789173,-0.1470452749098547,0.458020983188772,112.65,124.62,-0.004347826086956497,0.011983645632948755
2010-12-21,"14,228,564","1,640,663,061",115.0,116.0,114.5,115.5,+1.00,"5,862",115.2,112.775,114.51666666666668,114.09,124.51,114.96647480791846,113.8297751540557,56.35063652063443,0.4101880186822768,-0.0355986161914284,0.4457866348737053,112.775,124.51,0.008733624454148492,0.011990232879266097
2010-12-22,"13,339,839","1,541,601,822",115.0,116.0,115.0,116.0,+0.50,"6,348",115.4,112.975,114.49166666666666,114.12,124.4025,115.31098320527896,114.03646323462182,57.92180853618783,0.5231299938566281,0.0761471058181828,0.4469828880384452,112.975,124.4025,0.0043290043290042934,0.011772274527162103
2010-12-23,"41,361,636","4,867,530,073",117.0,118.5,116.5,118.0,+2.00,"19,192",115.8,113.275,114.5,114.17,124.3225,116.20732213685264,114.4139429265626,63.57045328718989,0.7651998605162476,0.2139576567577958,0.5512422037584517,113.275,124.3225,0.01724137931034475,0.012069231436448224
2010-12-24,"16,217,789","1,904,944,313",118.0,118.5,117.0,117.0,-1.00,"7,473",116.2,113.575,114.54166666666669,114.19,124.2225,116.4715480912351,114.66023407641376,59.28509254448669,0.8663634328505054,0.3444388119763377,0.5219246208741677,113.575,124.2225,-0.008474576271186418,0.01171475199568794
2010-12-27,"10,061,552","1,175,724,746",117.0,117.5,116.0,117.0, 0.00,"4,670",116.7,113.925,114.55,114.27,124.11,116.64769872749008,114.88306892627912,59.28509254448669,0.9357495543904406,0.4627009604591583,0.4730485939312823,113.925,124.11,0.0,0.011403010641504969
2010-12-28,"11,297,053","1,321,068,701",118.0,118.0,116.0,117.0, 0.00,"5,262",117.0,114.35,114.56666666666666,114.37,123.9975,116.7651324849934,115.08468140949064,59.2850925444867,0.9794480877406356,0.5660503859154539,0.4133977018251819,114.35,123.9975,0.0,0.01131917130100825
2010-12-29,"15,078,500","1,755,592,168",117.5,117.5,115.5,115.5,-1.50,"6,917",116.9,114.6,114.525,114.4,123.8775,116.34342165666229,115.1242355609677,52.63738787671832,0.8828649091661163,0.6294132905655864,0.2534516186005299,114.4,123.8775,-0.012820512820512775,0.01156471675040339
2010-12-30,"19,153,731","2,235,826,027",116.0,117.5,116.0,117.0,+1.50,"7,799",116.7,115.0,114.50833333333334,114.48,123.7775,116.56228110444152,115.3028797932565,57.74050149030685,0.9167913087539858,0.6868888942032663,0.2299024145507195,114.48,123.7775,0.01298701298701288,0.011685399095574906
2010-12-31,"15,680,931","1,835,363,927",117.0,117.5,116.5,117.5,+0.50,"6,888",116.8,115.25,114.49166666666666,114.55,123.675,116.8748540696277,115.51212933675588,59.31414538977002,0.9728100969353336,0.7440731347496797,0.2287369621856537,114.55,123.675,0.004273504273504258,0.011684130070932504
2011-01-03,"14,930,270","1,751,928,590",118.0,118.0,117.0,117.5, 0.00,"6,432",116.9,115.475,114.5,114.53,123.58,117.08323604641848,115.70145035230294,59.31414538977002,1.0056133059442374,0.7963811689885912,0.2092321369556461,114.53,123.58,0.0,0.01159426135322271
2011-01-04,"25,370,452","2,995,369,009",118.0,119.0,117.5,117.5, 0.00,"9,912",117.0,115.675,114.575,114.52,123.485,117.22215736427898,115.87274079494075,59.31414538977002,1.0198538451284804,0.8410757042165692,0.1787781409119112,114.52,123.485,0.0,0.011077550059107703
2011-01-05,"29,439,287","3,402,168,255",117.5,118.0,114.0,114.5,-3.00,"11,156",116.8,115.75,114.575,114.49,123.385,116.314771576186,115.74200357637496,46.37346825640072,0.7800724573653923,0.8288750548463338,-0.0488025974809415,114.49,123.385,-0.025531914893617058,0.01198902001586835
2011-01-06,"18,471,341","2,113,306,215",114.5,115.0,114.0,114.5, 0.00,"6,899",116.3,115.8,114.55833333333334,114.45,123.27,115.70984771745734,115.62371752148208,46.37346825640072,0.5833198321109307,0.7797640102992532,-0.1964441781883225,114.45,123.27,0.0,0.01198902001586835
2011-01-07,"17,206,955","1,962,771,291",114.5,115.5,113.0,114.0,-0.50,"6,981",115.6,115.825,114.525,114.41,123.1475,115.1398984783049,115.46907775753142,44.4969736713175,0.3826353555485013,0.7003382793491029,-0.3177029238006015,114.41,123.1475,-0.004366812227074246,0.011889824763842942
2011-01-10,"12,554,073","1,421,154,322",114.5,114.5,112.5,113.5,-0.50,"6,050",114.8,115.875,114.53333333333332,114.34,123.0275,114.59326565220329,115.28154654252845,42.6388775178569,0.1811573712839305,0.5965020977360684,-0.4153447264521379,114.34,123.0275,-0.004385964912280715,0.011785701516049449
2011-01-11,"26,096,416","3,013,388,480",114.5,116.5,114.0,116.0,+2.50,"10,971",114.5,115.925,114.6,114.33,122.9075,115.06217710146883,115.34997068133524,53.168849674720406,0.2206699776716902,0.5213356737231929,-0.3006656960515026,114.33,122.9075,0.022026431718061623,0.012042627791699576
2011-01-12,"14,365,650","1,670,879,400",116.5,117.0,115.5,116.0, 0.00,"6,935",114.8,115.975,114.63333333333334,114.35,122.79,115.37478473431258,115.4118782354938,53.16884967472041,0.2491123903382117,0.4668910170461967,-0.2177786267079849,114.35,122.79,0.0,0.011655123244949937
2011-01-13,"23,531,718","2,743,290,288",116.5,117.0,115.5,117.0,+1.00,"8,501",115.3,116.025,114.7,114.35,122.6575,115.9165231562084,115.56312792735152,56.84403911785285,0.3483295240189363,0.4431787184407446,-0.0948491944218082,114.35,122.6575,0.008620689655172376,0.011353572722922601
2011-01-14,"11,335,074","1,320,824,575",117.0,117.0,116.0,117.0, 0.00,"5,284",115.9,116.125,114.75,114.35,122.52,116.27768210413896,115.69997288665138,56.84403911785285,0.4220941783383836,0.4389618104202724,-0.0168676320818888,114.35,122.52,0.0,0.009876048704432016
2011-01-17,"10,551,295","1,219,034,925",117.0,117.0,115.0,115.0,-2.00,"5,090",116.2,116.15,114.69166666666666,114.33,122.3825,115.85178806942596,115.6333088022084,48.09016095458346,0.3155326490634422,0.4142759781489064,-0.0987433290854641,114.33,122.3825,-0.017094017094017144,0.010412070757963656
2011-01-18,"14,797,820","1,695,032,300",114.0,115.0,114.0,115.0, 0.00,"6,861",116.0,116.125,114.64166666666668,114.33,122.235,115.56785871295064,115.57299367818854,48.09016095458346,0.2284484577618428,0.3771104740714937,-0.1486620163096508,114.33,122.235,0.0,0.010387881537745124
2011-01-19,"19,337,292","2,249,210,372",116.0,117.0,115.0,117.0,+2.00,"8,925",116.2,116.175,114.65833333333332,114.34,122.0975,116.04523914196712,115.7088990421706,55.956409293072426,0.3171608610695671,0.3651205514711084,-0.0479596904015413,114.34,122.0975,0.017391304347825987,0.010788234191059062
2011-01-20,"31,822,170","3,728,479,840",117.0,118.0,116.0,117.5,+0.50,"12,219",116.3,116.15,114.675,114.38,121.98,116.53015942797808,115.87948008577338,57.68287828783143,0.4229365518540362,0.376683751547694,0.0462528003063422,114.38,121.98,0.004273504273504258,0.010786718123781184
2011-01-21,"18,605,253","2,159,649,644",117.0,117.5,115.5,115.5,-2.00,"6,725",116.0,116.075,114.66666666666669,114.42,121.8475,116.1867729519854,115.84333912522354,49.34978892076131,0.3414452947552178,0.3696360601891988,-0.028190765433981,114.42,121.8475,-0.017021276595744705,0.011288612297683706
2011-01-24,"8,356,181","966,162,846",116.0,116.0,115.0,116.0,+0.50,"3,732",116.2,116.025,114.65,114.5,121.71,116.1245153013236,115.8582592085356,51.2460310238426,0.3135937936691704,0.3584276068851931,-0.0448338132160227,114.5,121.71,0.0043290043290042934,0.011163341295476638
2011-01-25,"20,918,405","2,419,123,702",117.0,117.0,116.0,116.5,+0.50,"7,809",116.5,116.0,114.65,114.57,121.5875,116.24967686754908,115.91937737915126,53.13550598605336,0.3280851384744636,0.3523591132030473,-0.0242739747285836,114.57,121.5875,0.004310344827586299,0.010449886774211044
2011-01-26,"79,440,012","9,471,099,738",117.0,121.0,116.5,120.5,+4.00,"34,618",117.2,116.25,114.74166666666666,114.73,121.5075,117.66645124503272,116.35562715256545,64.86634687507748,0.6547882133108232,0.4128449332246025,0.2419432800862206,114.73,121.5075,0.03433476394849788,0.0121386873485394
2011-01-27,"105,944,479","13,157,550,727",123.0,126.0,123.0,124.0,+3.50,"42,034",118.5,116.6,114.85833333333332,114.94,121.435,119.77763416335516,117.08366266184493,71.57178975011372,1.1824924660936065,0.5667744397984033,0.615718026295203,114.94,121.435,0.029045643153526868,0.013079330533324201
2011-01-28,"58,188,377","7,242,392,388",125.0,125.5,123.0,125.0,+1.00,"22,149",120.4,116.975,114.99166666666666,115.16,121.365,121.51842277557012,117.837599551193,73.14862845263616,1.6622323511388686,0.7858660220664964,0.8763663290723722,115.16,121.365,0.008064516129032251,0.012952735415241638
2011-02-08,"59,411,810","7,438,650,810",126.0,126.5,124.0,124.5,-0.50,"20,511",122.1,117.325,115.13333333333334,115.35,121.275,122.51228185038008,118.47211387965082,71.02725338300795,1.979268074736865,1.0245464326005702,0.9547216421362948,115.35,121.275,-0.0040000000000000036,0.012946211488837983
2011-02-09,"54,040,668","6,536,334,160",124.0,125.0,119.0,120.0,-4.50,"20,925",122.8,117.45,115.21666666666668,115.49,121.1525,121.67485456692008,118.6176268434936,55.44302277030935,1.8461277661627944,1.1888626993130151,0.6572650668497795,115.49,121.1525,-0.03614457831325302,0.014717621511393147
2011-02-10,"35,167,864","4,190,252,316",118.0,121.0,117.0,119.0,-1.00,"13,849",122.5,117.675,115.25833333333334,115.63,121.0075,120.78323637794674,118.65404333458945,52.677013327807785,1.6410049857567517,1.2792911566017624,0.361713829154989,115.63,121.0075,-0.008333333333333304,0.014811389182959175
2011-02-11,"32,272,273","3,780,658,726",118.5,119.0,116.0,116.0,-3.00,"13,961",120.9,117.75,115.26666666666668,115.71,120.84,119.18882425196448,118.40127730272378,45.36504875847663,1.2222791038345378,1.2678887460483177,-0.0456096422137799,115.71,120.84,-0.025210084033613467,0.015224127167251125
2011-02-14,"24,841,558","2,908,966,696",116.5,118.0,116.0,117.0,+1.00,"8,023",119.3,117.9,115.325,115.83,120.66,118.45921616797634,118.267822321512,47.95820469693805,0.960060488609642,1.2063230945605825,-0.2462626059509405,115.83,120.66,0.008620689655172376,0.015233637172110135
2011-02-15,"21,198,131","2,452,124,696",116.5,116.5,115.0,115.0,-2.00,"10,242",117.4,117.975,115.375,115.93,120.475,117.30614411198422,117.95660114803464,43.51021305238856,0.5841335337911602,1.081885182406698,-0.4977516486155378,115.93,120.475,-0.017094017094017144,0.01555430066090121
2011-02-16,"19,578,614","2,261,887,224",115.0,116.0,115.0,115.0, 0.00,"8,745",116.4,117.925,115.40833333333332,116.06,120.3075,116.53742940798948,117.67502008631706,43.51021305238856,0.2829470759272112,0.9220975611108008,-0.6391504851835894,116.06,120.3075,0.0,0.01555430066090121
2011-02-17,"22,443,110","2,592,210,760",115.5,116.5,115.0,115.0, 0.00,"6,777",115.6,117.875,115.45,116.15,120.1475,116.02495293865968,117.42025626857256,43.51021305238856,0.0437503117782256,0.7464281112442857,-0.70267779946606,116.15,120.1475,0.0,0.015378038817445535
2011-02-18,"17,018,538","1,982,098,109",116.0,117.0,116.0,116.5,+1.50,"6,030",115.7,117.85,115.5,116.3,119.9875,116.18330195910644,117.33261281442282,48.02570398784384,-0.0244950198117805,0.5922434850330724,-0.616738504844853,116.3,119.9875,0.01304347826086949,0.015379690342591583
2011-02-21,"31,101,291","3,549,534,954",116.0,116.0,113.5,114.0,-2.50,"14,463",115.1,117.7,115.5,116.33,119.8425,115.4555346394043,117.01522111781112,41.99987904608572,-0.2771146383530833,0.4183718603558413,-0.6954864987089246,116.33,119.8425,-0.02145922746781115,0.01584213017024654
2011-02-22,"37,630,681","4,182,863,540",112.0,112.0,110.0,111.5,-2.50,"17,616",114.4,117.525,115.44166666666666,116.3,119.695,114.1370230929362,116.48996196373388,37.00030749970591,-0.671308189764602,0.2004358503317526,-0.8717440400963546,116.3,119.695,-0.021929824561403466,0.01629919110885561
2011-02-23,"37,091,364","4,098,016,797",110.0,112.0,110.0,110.0,-1.50,"16,260",113.4,117.275,115.39166666666668,116.23,119.5475,112.7580153952908,115.87187034814018,34.35763162069284,-1.0921571751751884,-0.0580827547696355,-1.0340744204055528,116.23,119.5475,-0.013452914798206317,0.01643764201575838
2011-02-24,"25,714,668","2,836,893,230",110.0,111.5,109.0,109.0,-1.00,"9,985",112.2,116.875,115.34166666666668,116.15,119.385,111.50534359686054,115.21740650546016,32.681772181309995,-1.4892080079022776,-0.344307805396164,-1.1449002025061137,116.15,119.385,-0.009090909090909038,0.015893349464373905
2011-02-25,"32,489,916","3,566,732,167",110.0,111.0,109.0,109.0, 0.00,"12,252",110.7,116.45,115.29166666666669,116.06,119.23,110.6702290645737,114.6252725525592,32.681772181309995,-1.783316688723758,-0.6321095820616829,-1.1512071066620753,116.06,119.23,0.0,0.015893349464373905
2011-03-01,"33,579,950","3,756,742,300",110.0,114.0,109.5,114.0,+5.00,"12,861",110.7,116.375,115.34166666666668,116.07,119.1,111.7801527097158,114.5657227856488,47.52440952303595,-1.5945606216895951,-0.8245997899872655,-0.7699608317023299,116.07,119.1,0.04587155963302747,0.018079159918086684
2011-03-02,"22,052,486","2,478,328,621",113.0,113.0,111.5,112.0,-2.00,"8,300",110.8,116.175,115.375,116.06,118.94,111.85343513981054,114.32136823463463,43.40215875466385,-1.5880473427119457,-0.9772893005322016,-0.6107580421797439,116.06,118.94,-0.01754385964912286,0.01835074051415472
2011-03-03,"18,752,002","2,127,768,172",113.0,114.0,112.5,113.5,+1.50,"8,030",111.5,116.025,115.45833333333331,116.03,118.79,112.40229009320704,114.24314268847895,47.10773528945963,-1.4451888210888626,-1.0708692046435335,-0.3743196164453288,116.025,118.79,0.013392857142857206,0.018054134986022166
2011-03-04,"49,761,092","5,806,217,726",115.5,118.0,115.0,117.5,+4.00,"23,118",113.2,115.875,115.575,116.08,118.6725,114.10152672880469,114.55331957529047,55.478726973715005,-0.9977049215711986,-1.0562363480290666,0.058531426457868,115.875,118.6725,0.03524229074889873,0.019202495727107038
2011-03-07,"18,333,437","2,146,872,122",117.5,118.0,116.0,117.0,-0.50,"7,611",114.8,115.525,115.70833333333331,116.1,118.5525,115.0676844858698,114.78633675859616,54.321414812445184,-0.6756283060337722,-0.9801147396300078,0.3044864335962356,115.525,118.5525,-0.004255319148936176,0.019161022496390102
2011-03-08,"16,243,961","1,885,987,446",116.0,117.0,115.5,116.0,-1.00,"6,626",115.2,115.075,115.76666666666668,116.12,118.445,115.3784563239132,114.90192373396796,51.9856856398232,-0.4953616892334054,-0.8831641295506875,0.387802440317282,115.075,118.445,-0.008547008547008517,0.019227162543041423
2011-03-09,"11,609,960","1,355,240,860",117.5,117.5,116.0,116.5,+0.50,"5,071",116.1,114.675,115.825,116.16,118.3575,115.75230421594216,115.05412147359004,53.07220201501234,-0.3085959730595249,-0.7682504982524551,0.4596545251929301,114.675,118.3575,0.004310344827586299,0.01897055655356655
2011-03-10,"23,437,789","2,678,350,446",116.0,116.0,113.0,113.5,-3.00,"8,414",116.1,114.35,115.825,116.12,118.27,115.00153614396145,114.90610990467673,46.302005424060006,-0.3980690333442567,-0.6942142052708155,0.2961451719265587,114.35,118.27,-0.025751072961373356,0.019571925330048905
2011-03-11,"18,134,772","2,045,634,172",113.0,113.5,112.0,113.0,-0.50,"6,717",115.2,114.05,115.825,116.06,118.1725,114.33435742930764,114.72457562804084,45.26558551285884,-0.5035186499964652,-0.6560750942159455,0.1525564442194802,114.05,118.1725,-0.004405286343612369,0.019296964321473164
2011-03-14,"21,201,949","2,355,485,184",111.5,113.0,109.5,112.5,-0.50,"9,183",114.3,113.875,115.80833333333334,115.95,118.105,113.72290495287176,114.51271128251314,44.200108785834544,-0.6202838066328553,-0.6489168366993274,0.0286330300664721,113.875,118.105,-0.004424778761061954,0.019280647330729424
2011-03-15,"40,112,105","4,358,225,876",111.0,112.0,105.5,109.0,-3.50,"18,461",112.9,113.475,115.73333333333332,115.79,118.005,112.1486033019145,113.98769116036902,37.53906875431823,-0.9838999970843504,-0.715913468776332,-0.2679865283080183,113.475,118.005,-0.03111111111111109,0.019841032990532425
2011-03-16,"74,756,085","7,932,545,916",109.0,110.0,105.0,105.5,-3.50,"32,376",110.7,113.0,115.61666666666666,115.56,117.89,109.93240220127636,113.17933962128626,32.29738568357159,-1.536774220405789,-0.8800856191022235,-0.6566886013035655,113.0,117.89,-0.032110091743119296,0.02055909067606189
2011-03-17,"75,091,176","7,583,627,452",102.0,102.0,99.9,101.0,-4.50,"33,801",108.2,112.3,115.38333333333334,115.24,117.76,106.9549348008509,112.01940251449707,27.06475062674964,-2.311399048131633,-1.1663483049081056,-1.145050743223528,112.3,117.76,-0.042654028436018954,0.02174094197984693
2011-03-18,"59,185,820","5,987,624,140",102.0,102.5,100.0,100.5,-0.50,"26,403",105.7,111.575,115.14166666666668,114.94,117.64,104.80328986723394,110.92231656073544,26.55004314417665,-2.9318441519267253,-1.5194474743118296,-1.4123966776148955,111.575,117.64,-0.004950495049504955,0.02046566445514404
2011-03-21,"29,231,760","3,014,761,450",101.0,104.0,101.0,104.0,+3.50,"14,149",104.0,110.95,114.94166666666666,114.68,117.5375,104.53552657815598,110.2630483168559,35.759760959553304,-3.1053342571573523,-1.8366248308809343,-1.268709426276418,110.95,117.5375,0.03482587064676612,0.020829294544628278
2011-03-22,"28,114,326","2,945,242,730",105.0,106.0,104.0,104.5,+0.50,"11,270",103.1,110.475,114.76666666666668,114.42,117.4625,104.52368438543732,109.71418657239344,36.97552874849632,-3.16598508880918,-2.102496882466584,-1.063488206342596,110.475,117.4625,0.004807692307692291,0.02076380743993787
2011-03-23,"20,981,493","2,178,685,272",104.5,104.5,103.0,103.0,-1.50,"9,621",102.6,110.05,114.575,114.13,117.3525,104.01578959029156,109.07474023216548,34.84498847608703,-3.2970820641625096,-2.341413918805769,-0.9556681453567406,110.05,117.3525,-0.014354066985645897,0.020819777199059163
2011-03-24,"18,019,487","1,882,826,635",104.0,105.0,104.0,104.5,+1.50,"7,667",103.3,109.775,114.39166666666668,113.87,117.2525,104.17719306019436,108.63905068624496,38.65180402363631,-3.242561665203852,-2.5216434680853856,-0.7209181971184657,109.775,117.2525,0.014563106796116498,0.020348700833357977
2011-03-25,"23,206,776","2,452,508,256",106.5,106.5,105.0,106.0,+1.50,"9,342",104.4,109.625,114.225,113.7,117.195,104.78479537346291,108.3877125256502,42.28341498735191,-3.0432358635672614,-2.625961947181761,-0.4172739163855006,109.625,117.195,0.014354066985645897,0.02061728860374209
2011-03-28,"17,323,998","1,824,383,630",106.0,106.0,104.5,105.0,-1.00,"6,302",104.6,109.425,114.00833333333334,113.51,117.1625,104.85653024897528,108.06507323749302,40.55962300555365,-2.932160254153203,-2.687201608576049,-0.2449586455771539,109.425,117.1625,-0.009433962264150941,0.020246096520861522
2011-03-29,"14,388,226","1,510,094,956",105.0,106.0,104.0,106.0,+1.00,"5,994",104.9,109.025,113.825,113.35,117.125,105.2376868326502,107.868399595827,43.05951169343696,-2.731948192599134,-2.696150925380666,-0.0357972672184678,109.025,117.125,0.00952380952380949,0.020264815262879623
2011-03-30,"31,603,731","3,299,905,313",104.5,106.0,104.0,104.5,-1.50,"9,094",105.2,108.65,113.61666666666666,113.17,117.06,104.9917912217668,107.54759963431968,40.3202219426676,-2.663611697733714,-2.689643079851276,0.0260313821175621,108.65,117.06,-0.014150943396226467,0.020201698014066804
2011-03-31,"28,531,347","2,933,942,332",104.0,104.0,102.0,103.0,-1.50,"9,146",104.9,108.125,113.38333333333334,112.91,116.9825,104.3278608145112,107.11449490724162,37.73499957480631,-2.6993752792752304,-2.691589519736067,-0.0077857595391632,108.125,116.9825,-0.014354066985645897,0.02029820202590401
2011-04-01,"21,293,136","2,234,164,416",104.0,106.0,103.5,106.0,+3.00,"7,944",104.9,107.55,113.225,112.71,116.91,104.88524054300748,107.00835253512338,45.29033462443515,-2.4573168285823925,-2.6447349815053323,0.1874181529229397,107.55,116.91,0.029126213592232997,0.021148553852653067
2011-04-06,"40,364,768","4,371,885,212",107.5,109.5,106.5,109.5,+3.50,"17,006",105.8,107.175,113.1,112.56,116.8525,106.42349369533834,107.24565229368308,52.52771418681551,-1.9604640044944968,-2.5078807861031653,0.5474167816086681,107.175,116.8525,0.03301886792452824,0.021953837670171585
